6.812777807353099, -1.5234832223312489
6.809860404900986, -1.6298279238628686
6.821024920434378, -1.4050725637895476
6.829214071877536, -1.3096842679096843
6.8360783858779195, -1.2142976280766244
6.853025044027187, -1.1135045916070845
6.861725030707655, -1.0257020499570673
6.876514908701644, -0.9396240492063113
6.8966041364667365, -0.8535394242683416
6.920660976365141, -0.770190588649704
6.948668867928825, -0.6961553602537809
6.984629096242772, -0.6207946319963606
7.032513926143217, -0.5449961395953484
7.096293940133139, -0.4703158415397882
7.175967288601821, -0.39748840320590095
7.263523888231893, -0.3507762609104851
7.351064529592767, -0.3104027431401466
7.438575311927943, -0.2818892303774214
7.52606577005235, -0.2614484941324837
7.61354267870291, -0.2463896088994042
7.7009992631427, -0.23940350018411194
7.788458858576678, -0.23122142457729566
7.87590189354262, -0.22961716687386158
7.963332884531811, -0.23279677673652366
8.034867009098265, -0.23552641502487148
