6.658157604893516, -1.2450636668526158
6.6542139860808005, -1.389127650862157
6.676446129674974, -1.1263889043046391
6.723693820947812, -1.0219384471687427
6.787546836169454, -0.9745662803103994
6.911213803093656, -0.9615275588000705
6.982300320813363, -0.9687249642845878
7.107462002742322, -0.9945517540719019
7.225755249826559, -1.0275494503709026
7.349962626141057, -1.0656647637516725
7.460228508423217, -1.0996531005321832
7.553147802686524, -1.1304679566702287
7.627500488769232, -1.1537004410621743
7.739513600053815, -1.1884838665778146
7.85724518923622, -1.2235137622998933
7.940869789724433, -1.2467562774001233
8.028065833730405, -1.2690610333542345
8.148744843595392, -1.2994172293368942
8.271035223348564, -1.3273833659591894
8.362092694800438, -1.344080152356213
8.452639692260268, -1.359272262420939
