6.7652235953680595, -1.4679602787325938
6.76367739966922, -1.5558854340879398
6.773474296550747, -1.3481244263118262
6.792583420615986, -1.1251132147319194
6.780382219783621, -1.2354161993331931
6.804770407046621, -1.0204561904977159
6.820905685064528, -0.9262090764701234
6.8410134053522595, -0.8327792215400434
6.865092325874711, -0.7406599620502297
6.893104357555403, -0.6649802791784609
6.929077006220376, -0.5846861874935041
6.983345659970083, -0.49910698803995324
7.03847924330743, -0.43081691721462745
7.114845712446409, -0.3634399905967354
7.200031931993497, -0.3110400200600637
7.282793699020305, -0.2744297933757557
7.371098806713927, -0.2461445139724907
7.460971086699233, -0.22684693178101722
7.569904465392476, -0.21410332041895597
7.682530828457459, -0.20793289002922732
7.764661681081829, -0.21143235350307388
7.852068369046501, -0.2242651247044658
7.939494090795863, -0.22953767662729496
