6.6939028001878995, -1.248940264152559
6.693157521624713, -1.1502970772824264
6.705352052268563, -1.042643491558904
6.718863853141324, -0.9379939471360959
6.732324063556026, -0.8538361326539632
6.753790800252505, -0.7468287363931547
6.781858033493314, -0.6492229938434453
6.813845957541337, -0.5729901913393178
6.861740901156189, -0.4931745315758831
6.935047882970286, -0.42319380256889516
7.025867789737577, -0.37831471338862177
7.114451573307184, -0.36212492383009987
7.207843329124136, -0.36569573711265446
7.267451667421259, -0.36933369556560414
